city,brand,model,href,price,year,mileage,body_type,colour,engine_info,credit_per_month,transmission,drive,hand_drive,condition,owners_num,doc_unique
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098614410-cbc97669/,684 000 ₽,2017,66 242 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098642968-d40aae68/,400 000 ₽,2011,169 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098646398-70fff392/,505 000 ₽,2014,76 000 км,седан,серый,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098664906-0263802e/,515 000 ₽,2014,108 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098665382-cee93420/,450 000 ₽,2012,103 304 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098703598-0f8aa1af/,639 000 ₽,2015,82 500 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098719958-548c7929/,460 000 ₽,2013,170 407 км,седан,серебристый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098732910-dbcee35c/,610 000 ₽,2017,150 000 км,седан,оранжевый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098749482-ffa3f0d7/,790 000 ₽,2017,54 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098751712-a8a24b5e/,810 000 ₽,2017,21 851 км,седан,чёрный,1.4 л / 100 л.с. / Бензин,800 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098771946-befa7f8f/,575 000 ₽,2014,65 000 км,седан,оранжевый,1.6 л / 123 л.с. / Бензин,2 460 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098798412-b4341466/,740 000 ₽,2018,32 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098820704-5779123b/,420 000 ₽,2013,206 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098841246-9aceeb22/,440 000 ₽,2011,84 000 км,хэтчбек 5 дв.,серебристый,1.6 л / 123 л.с. / Бензин,2 460 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098897612-7d6aa509/,360 000 ₽,2011,139 000 км,хэтчбек 5 дв.,золотистый,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098952494-a3c01a50/,445 000 ₽,2016,110 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098956102-f180af81/,500 000 ₽,2012,139 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098975702-ba3a3053/,600 000 ₽,2014,104 000 км,седан,бежевый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098977014-91c11060/,535 000 ₽,2014,123 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099018282-fced3c06/,600 000 ₽,2017,182 000 км,седан,серебристый,1.4 л / 100 л.с. / Бензин,600 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099083100-2be7f1ff/,410 000 ₽,2012,164 000 км,хэтчбек 5 дв.,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099093346-1bf199b9/,440 000 ₽,2013,108 450 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099097026-4914bacd/,670 000 ₽,2015,53 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099139742-5a69e2bc/,705 000 ₽,2017,15 400 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099146588-edb2910d/,850 000 ₽,2019,35 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099158616-c8d946a2/,525 000 ₽,2013,121 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099260044-67214cc4/,450 000 ₽,2012,127 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099287446-8c15fe0e/,485 000 ₽,2013,116 000 км,хэтчбек 5 дв.,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099302766-330cb773/,500 000 ₽,2011,113 284 км,седан,фиолетовый,1.6 л / 123 л.с. / Бензин,1 784 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099326634-f5623b0a/,829 000 ₽,2018,44 159 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099339694-218c56c0/,615 000 ₽,2015,109 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099341458-40b48131/,610 000 ₽,2015,56 000 км,седан,бежевый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099359280-40a987af/,470 000 ₽,2011,101 000 км,седан,фиолетовый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099383430-df7db73c/,430 000 ₽,2011,106 000 км,седан,бежевый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Дубликат
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099399904-5f1a0c2d/,585 000 ₽,2015,85 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099420522-e9ddf4a0/,415 000 ₽,2011,174 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,2 460 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099480142-82f1b4de/,465 000 ₽,2013,138 000 км,хэтчбек 5 дв.,фиолетовый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099515006-b0e2c31a/,515 000 ₽,2011,137 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Правый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099542040-ca0c5e63/,450 000 ₽,2012,78 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099542994-e1f7b2da/,450 000 ₽,2013,123 000 км,хэтчбек 5 дв.,серый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099553660-727d1a28/,490 000 ₽,2012,46 500 км,хэтчбек 5 дв.,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099568872-7a1642ac/,720 000 ₽,2017,27 397 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099570034-e872d9ce/,520 000 ₽,2012,115 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099574948-fa5d1a44/,600 000 ₽,2014,49 110 км,седан,красный,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099576430-b272a19b/,650 000 ₽,2015,108 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099585250-f675fbb4/,460 000 ₽,2011,123 000 км,седан,фиолетовый,1.6 л / 123 л.с. / Бензин,1 784 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099598412-9a7ad936/,270 000 ₽,2011,247 000 км,седан,синий,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099619710-be330ec6/,520 000 ₽,2012,32 500 км,хэтчбек 5 дв.,чёрный,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099627696-241ef653/,485 000 ₽,2011,80 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099633278-ba7b5aad/,660 000 ₽,2017,55 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099659440-bfadbd83/,600 000 ₽,2015,101 787 км,седан,серебристый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099668818-c1bf6eec/,830 000 ₽,2018,18 500 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099669008-fec2aef9/,499 000 ₽,2016,99 999 км,седан,серый,"1.4 л / 107 л.с. / Бензин, газобаллонное оборудование",1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099677666-9e8c721b/,415 000 ₽,2011,108 000 км,хэтчбек 5 дв.,серебристый,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099694628-89f3ce40/,800 000 ₽,2017,27 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,2 460 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099709346-9328ea2b/,630 000 ₽,2015,48 596 км,хэтчбек 5 дв.,синий,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099712384-5b0d3cc1/,440 000 ₽,2011,163 227 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,2 140 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099722996-81c799b1/,450 000 ₽,2011,250 000 км,седан,голубой,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099723452-225d30cd/,760 000 ₽,2018,54 770 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099731644-fe36e1a2/,629 000 ₽,2015,92 791 км,седан,серый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099746546-49cc0a2c/,380 000 ₽,2013,151 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099771746-dd9608e0/,857 000 ₽,2018,37 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099794094-2318bc31/,525 000 ₽,2015,75 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099815476-85ebd66c/,455 000 ₽,2011,68 500 км,седан,синий,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099815862-b9851801/,520 000 ₽,2013,120 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099835992-18cb72cd/,915 000 ₽,2019,17 500 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099836288-34950023/,470 000 ₽,2013,113 716 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099837424-2ca804fc/,400 000 ₽,2012,183 721 км,хэтчбек 5 дв.,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099839920-f94be6b9/,515 000 ₽,2013,90 500 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 784 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099844118-948e2890/,470 000 ₽,2012,128 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099845156-85fbd1c2/,682 000 ₽,2016,32 431 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099853808-85a75593/,410 000 ₽,2013,125 000 км,хэтчбек 5 дв.,чёрный,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099918598-875f6c3f/,595 000 ₽,2016,95 181 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099918790-9c30896b/,835 000 ₽,2017,60 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099970408-3154a5f5/,595 000 ₽,2016,102 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099979908-3dff1815/,669 000 ₽,2016,53 540 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099990270-0259b861/,555 000 ₽,2014,107 995 км,хэтчбек 5 дв.,оранжевый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099990272-14793ed1/,900 000 ₽,2019,18 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1099999214-4ecfe345/,560 000 ₽,2011,56 053 км,седан,серый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100004864-7de64115/,1 039 000 ₽,2019,4 800 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100023904-ed275976/,435 000 ₽,2012,101 000 км,седан,серый,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100035486-f74f9aed/,449 000 ₽,2012,113 000 км,хэтчбек 5 дв.,синий,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100045104-c0ba58cc/,470 000 ₽,2013,146 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,2 460 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100049796-2b729aa9/,890 000 ₽,2017,11 600 км,седан,красный,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100056688-4e7d6b17/,510 000 ₽,2014,164 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100060102-3cfa547a/,500 000 ₽,2011,79 100 км,седан,красный,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100064978-d1a2f30b/,489 000 ₽,2012,190 000 км,седан,серебристый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100065986-a2cfd783/,400 000 ₽,2013,197 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100069762-269e3f77/,540 000 ₽,2015,92 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100094426-5d6a2dc2/,787 000 ₽,2017,94 174 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100100188-251ac786/,450 000 ₽,2012,111 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,1 498 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100120090-3ceb9346/,435 000 ₽,2014,93 000 км,седан,серый,1.4 л / 107 л.с. / Бензин,1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100120652-3dc77c04/,625 000 ₽,2014,42 000 км,хэтчбек 5 дв.,оранжевый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100133688-bf0d9d00/,460 000 ₽,2011,126 000 км,хэтчбек 5 дв.,серый,1.6 л / 123 л.с. / Бензин,1 722 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100134782-df644082/,655 000 ₽,2014,129 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,2 460 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100161332-b277e7a0/,500 000 ₽,2013,148 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,1 230 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
novosibirsk,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1100166490-4cc2196e/,420 000 ₽,2015,110 000 км,седан,белый,"1.4 л / 107 л.с. / Бензин, газобаллонное оборудование",1 070 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
