city,brand,model,price,year,mileage,body_type,colour,transmission,drive,owners_num,doc_unique,engine_type,volume,horsepower
2,3,2,725000.0,2018,56782.0,1,10,0,0,2,1,0,1.6,110.0
2,3,2,520000.0,2012,124000.0,1,0,0,0,1,1,0,1.6,105.0
2,3,2,489000.0,2015,121295.0,1,1,1,0,3,1,0,1.6,105.0
2,3,2,825000.0,2019,32753.0,1,14,0,0,1,1,0,1.6,110.0
2,3,2,795000.0,2017,36415.0,1,0,0,0,2,1,0,1.6,110.0
2,3,2,468000.0,2015,84068.0,1,12,1,0,1,1,0,1.6,105.0
2,3,2,270000.0,2013,206000.0,1,1,1,0,3,1,0,1.6,105.0
2,3,2,515000.0,2014,100000.0,1,1,1,0,1,1,0,1.6,105.0
2,3,2,781195.0,2018,23000.0,1,14,0,0,1,1,0,1.6,110.0
2,3,2,425000.0,2011,65453.0,1,10,1,0,1,1,0,1.6,105.0
2,3,2,920000.0,2019,7914.0,1,6,0,0,1,1,0,1.6,110.0
2,3,2,545000.0,2015,62012.0,1,14,0,0,2,1,0,1.6,105.0
2,3,2,557000.0,2018,64123.0,1,1,1,0,2,1,0,1.6,90.0
2,3,2,400000.0,2012,131000.0,1,12,0,0,2,0,0,1.6,105.0
2,3,2,680000.0,2017,67324.0,1,6,0,0,1,1,0,1.6,110.0
2,3,2,675000.0,2017,45550.0,1,14,1,0,1,1,0,1.6,110.0
2,3,2,399999.0,2017,180000.0,1,1,1,0,2,1,0,1.6,90.0
2,3,2,419000.0,2013,138614.0,1,14,1,0,1,1,0,1.6,105.0
2,3,2,507000.0,2012,48513.0,1,14,0,0,1,1,0,1.6,105.0
2,3,2,1190000.0,2020,8.0,0,11,0,0,1,1,0,1.6,110.0
2,3,2,375000.0,2011,46706.0,1,1,1,0,1,1,0,1.6,105.0
2,3,2,780000.0,2018,29000.0,1,10,1,0,1,1,0,1.6,110.0
2,3,2,910000.0,2019,267.0,1,1,1,0,1,1,0,1.6,110.0
2,3,2,825000.0,2018,38810.0,1,10,2,0,1,1,0,1.4,125.0
2,3,2,305000.0,2015,281247.0,1,1,1,0,3,1,0,1.6,105.0
2,3,2,450000.0,2007,32000.0,3,14,0,0,1,1,0,1.4,75.0
2,3,2,580000.0,2015,51000.0,1,6,0,0,1,1,0,1.6,110.0
2,3,2,800000.0,2018,48000.0,1,14,2,0,1,1,0,1.4,125.0
2,3,2,840000.0,2019,43000.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,799000.0,2018,54465.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,370000.0,2011,163000.0,1,9,0,0,3,1,0,1.6,105.0
2,3,2,705000.0,2017,68713.0,1,14,2,0,1,1,0,1.4,125.0
2,3,2,809000.0,2018,32485.0,1,10,0,0,2,1,0,1.6,110.0
2,3,2,690000.0,2018,96000.0,1,1,1,0,1,1,0,1.6,110.0
2,3,2,607500.0,2015,94867.0,1,14,0,0,1,1,0,1.6,105.0
2,3,2,579900.0,2014,59000.0,1,1,0,0,1,1,0,1.6,105.0
2,3,2,849900.0,2018,57700.0,1,10,2,0,1,1,0,1.4,125.0
2,3,2,240000.0,2002,174000.0,3,10,0,0,2,1,0,1.4,75.0
2,3,2,438000.0,2011,175000.0,1,12,0,0,1,1,0,1.6,105.0
2,3,2,420000.0,2013,72653.0,1,1,1,0,2,1,0,1.6,105.0
2,3,2,373000.0,2013,160858.0,1,10,1,0,2,1,0,1.6,105.0
2,3,2,636000.0,2015,71942.0,1,6,0,0,1,1,0,1.6,105.0
2,3,2,448000.0,2012,161990.0,1,1,0,0,1,1,0,1.6,105.0
2,3,2,535000.0,2016,129000.0,1,1,1,0,3,1,0,1.6,110.0
2,3,2,489000.0,2014,67800.0,1,14,1,0,2,1,0,1.6,105.0
2,3,2,967500.0,2019,1212.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,495000.0,2011,91000.0,1,12,1,0,1,1,0,1.6,105.0
2,3,2,449000.0,2012,134000.0,1,12,0,0,1,1,0,1.6,105.0
2,3,2,499000.0,2012,105214.0,1,7,0,0,1,1,0,1.6,105.0
2,3,2,705000.0,2017,58424.0,1,6,1,0,1,1,0,1.6,110.0
2,3,2,330000.0,2011,200000.0,1,10,0,0,3,1,0,1.6,105.0
2,3,2,435000.0,2012,118324.0,1,10,0,0,2,1,0,1.6,105.0
2,3,2,887500.0,2018,10578.0,1,14,2,0,1,1,0,1.4,125.0
2,3,2,699000.0,2017,88190.0,1,12,0,0,1,1,0,1.6,110.0
2,3,2,749000.0,2017,54798.0,1,0,0,0,1,1,0,1.6,110.0
2,3,2,519000.0,2013,66488.0,1,1,0,0,2,1,0,1.6,105.0
2,3,2,688000.0,2018,68323.0,1,1,1,0,1,1,0,1.6,110.0
2,3,2,550000.0,2017,100600.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,539000.0,2016,44000.0,1,12,0,0,1,1,0,1.6,110.0
2,3,2,400000.0,2012,135000.0,1,1,1,0,3,1,0,1.6,105.0
2,3,2,385000.0,2012,125127.0,1,10,1,0,1,1,0,1.6,105.0
2,3,2,345000.0,2011,107288.0,4,14,1,0,1,1,0,1.4,85.0
2,3,2,444000.0,2013,127800.0,1,14,1,0,2,1,0,1.6,105.0
2,3,2,530000.0,2016,68000.0,1,1,1,0,1,1,0,1.6,90.0
2,3,2,569000.0,2014,58900.0,1,6,0,0,1,1,0,1.6,105.0
2,3,2,283000.0,2008,146971.0,3,7,1,0,2,1,0,1.2,60.0
2,3,2,699000.0,2016,94455.0,1,12,0,0,1,1,0,1.6,110.0
2,3,2,448000.0,2011,113682.0,1,14,1,0,2,1,0,1.6,105.0
2,3,2,595000.0,2017,83000.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,470000.0,2013,108000.0,1,14,0,0,1,1,0,1.6,105.0
2,3,2,498000.0,2013,63220.0,1,14,1,0,1,1,0,1.6,105.0
2,3,2,319000.0,2010,157611.0,1,10,1,0,3,0,0,1.6,105.0
2,3,2,350000.0,2013,222000.0,1,11,1,0,1,1,0,1.6,105.0
2,3,2,500000.0,2018,192000.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,389000.0,2013,94000.0,1,1,0,0,3,1,0,1.6,105.0
2,3,2,490000.0,2017,87000.0,1,1,0,0,2,1,0,1.6,110.0
2,3,2,670000.0,2018,24130.0,1,1,1,0,1,1,0,1.6,110.0
2,3,2,389000.0,2010,77777.0,1,14,1,0,3,1,0,1.6,105.0
2,3,2,879000.0,2019,46350.0,1,1,2,0,2,1,0,1.4,125.0
2,3,2,489000.0,2012,140000.0,1,12,1,0,1,1,0,1.6,105.0
2,3,2,392000.0,2012,196000.0,1,11,1,0,1,1,0,1.6,105.0
2,3,2,415000.0,2012,106394.0,1,12,1,0,2,0,0,1.6,105.0
2,3,2,759000.0,2017,58330.0,1,10,0,0,1,1,0,1.6,110.0
2,3,2,778100.0,2017,30030.0,1,10,0,0,1,1,0,1.6,110.0
2,3,2,799000.0,2017,22496.0,1,6,0,0,1,1,0,1.6,110.0
2,3,2,349000.0,2010,105600.0,4,10,2,0,3,1,0,1.4,85.0
2,3,2,749000.0,2016,28286.0,1,0,0,0,2,1,0,1.6,110.0
2,3,2,510000.0,2014,33000.0,1,1,1,0,1,1,0,1.6,105.0
2,3,2,579000.0,2016,115300.0,1,6,0,0,3,1,0,1.6,110.0
2,3,2,486000.0,2012,25172.0,1,7,0,0,2,1,0,1.6,105.0
2,3,2,395000.0,2012,110252.0,1,14,0,0,2,1,0,1.6,105.0
2,3,2,390000.0,2012,124866.0,4,1,2,0,3,1,0,1.4,85.0
2,3,2,350000.0,2013,181000.0,1,10,1,0,1,1,0,1.6,105.0
2,3,2,899000.0,2019,22384.0,1,1,0,0,2,1,0,1.6,110.0
2,3,2,379000.0,2012,101520.0,1,10,1,0,1,1,0,1.6,105.0
2,3,2,390000.0,2011,149000.0,1,11,0,0,1,1,0,1.6,105.0
2,3,2,950000.0,2019,986.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,497000.0,2014,67000.0,1,14,1,0,2,1,0,1.6,105.0
2,3,2,380000.0,2012,180000.0,1,14,0,0,1,1,0,1.6,105.0
2,3,2,480000.0,2017,179800.0,1,1,1,0,2,1,0,1.6,110.0
2,3,2,640000.0,2017,78000.0,1,14,0,0,1,1,0,1.6,110.0
2,3,2,400000.0,2012,92000.0,4,11,2,0,1,1,0,1.4,85.0
2,3,2,320000.0,2012,250000.0,1,14,0,0,3,1,0,1.6,105.0
2,3,2,210000.0,2002,178000.0,4,10,1,0,3,1,0,1.4,75.0
2,3,2,449000.0,2013,150000.0,1,1,1,0,2,1,0,1.6,105.0
2,3,2,795000.0,2019,11500.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,649000.0,2017,95000.0,1,0,0,0,1,1,0,1.6,110.0
2,3,2,700000.0,2017,31700.0,1,0,0,0,1,1,0,1.6,110.0
2,3,2,780000.0,2016,9600.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,430000.0,2012,119000.0,1,7,1,0,1,1,0,1.6,105.0
2,3,2,478000.0,2012,131435.0,1,1,1,0,1,1,0,1.6,105.0
2,3,2,325000.0,2016,190000.0,1,14,1,0,3,1,0,1.6,110.0
2,3,2,390000.0,2012,150901.0,1,1,1,0,1,1,0,1.6,105.0
2,3,2,440000.0,2014,153812.0,1,12,1,0,1,1,0,1.6,105.0
2,3,2,675000.0,2016,109891.0,1,14,0,0,1,1,0,1.6,110.0
2,3,2,413000.0,2014,95300.0,1,14,0,0,1,1,0,1.6,105.0
2,3,2,439000.0,2012,110235.0,1,1,0,0,1,1,0,1.6,105.0
2,3,2,410000.0,2014,160130.0,1,1,0,0,3,0,0,1.6,105.0
2,3,2,885000.0,2019,13263.0,1,14,0,0,1,1,0,1.6,110.0
2,3,2,495000.0,2012,75000.0,1,1,0,0,2,1,0,1.6,105.0
2,3,2,595000.0,2014,59500.0,1,1,0,0,1,1,0,1.6,105.0
2,3,2,398000.0,2013,112643.0,1,12,1,0,1,1,0,1.6,105.0
2,3,2,450000.0,2011,125000.0,1,14,0,0,2,1,0,1.6,105.0
2,3,2,165000.0,2000,140000.0,3,10,1,0,3,1,0,1.4,60.0
2,3,2,880000.0,2019,17000.0,1,6,0,0,2,1,0,1.6,110.0
2,3,2,335000.0,2016,321000.0,1,3,1,0,2,1,0,1.6,110.0
2,3,2,370000.0,2012,137805.0,4,1,2,0,2,1,0,1.4,85.0
2,3,2,770000.0,2018,49000.0,1,10,0,0,1,1,0,1.6,110.0
2,3,2,450000.0,2014,121000.0,1,10,0,0,1,1,0,1.6,105.0
2,3,2,579000.0,2016,150000.0,1,8,0,0,1,1,0,1.6,110.0
2,3,2,720000.0,2018,79000.0,1,1,0,0,1,1,0,1.6,110.0
2,3,2,510000.0,2014,58400.0,1,11,0,0,2,1,0,1.6,105.0
2,3,2,597000.0,2017,99900.0,1,6,0,0,2,1,0,1.6,110.0
2,3,2,530000.0,2015,93400.0,1,6,0,0,3,1,0,1.6,105.0
2,2,1,520000.0,2010,102000.0,0,10,1,0,1,1,0,1.6,102.0
2,2,1,320000.0,2010,45000.0,0,14,1,0,2,1,0,1.8,150.0
2,2,1,265000.0,2007,245000.0,0,11,1,0,3,1,0,1.4,75.0
2,2,1,300000.0,2005,150000.0,0,11,1,0,2,1,0,1.6,102.0
2,2,1,280000.0,2002,239000.0,0,10,1,0,3,1,0,1.6,102.0
2,2,1,800000.0,2014,116000.0,0,11,1,0,2,1,0,1.4,140.0
2,2,1,590000.0,2010,137000.0,0,14,2,0,2,1,0,1.8,152.0
2,2,1,770000.0,2015,62000.0,0,6,2,0,1,1,0,1.4,150.0
2,2,1,310000.0,2011,170000.0,2,1,1,0,3,1,0,1.6,102.0
2,2,1,768000.0,2014,105000.0,0,12,1,0,2,1,0,1.4,140.0
2,2,1,1000010.0,2019,17000.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,900000.0,2016,82000.0,0,14,2,0,2,1,0,1.8,180.0
2,2,1,420000.0,2010,135000.0,0,1,2,0,3,1,0,1.8,152.0
2,2,1,400000.0,2012,155000.0,0,1,0,0,2,1,0,1.8,152.0
2,2,1,560000.0,2014,134000.0,0,1,2,0,3,1,0,1.2,105.0
2,2,1,230000.0,2003,250000.0,0,10,1,0,3,1,0,1.6,102.0
2,2,1,1150000.0,2016,44150.0,0,10,2,0,1,1,0,1.8,180.0
2,2,1,620000.0,2011,162400.0,2,0,1,1,2,1,0,1.8,152.0
2,2,1,570250.0,2010,217565.0,2,10,2,1,2,1,1,2.0,140.0
2,2,1,1100000.0,2017,56000.0,0,14,2,0,1,1,0,1.4,150.0
2,2,1,700000.0,2015,215000.0,2,1,2,0,1,1,1,2.0,143.0
2,2,1,900000.0,2015,80000.0,2,10,2,1,3,1,0,1.8,180.0
2,2,1,500000.0,2010,180000.0,0,14,2,0,3,1,0,1.8,152.0
2,2,1,419000.0,2012,74555.0,2,1,1,0,3,1,0,1.6,102.0
2,2,1,460000.0,2010,112260.0,0,11,1,0,2,1,0,1.6,102.0
2,2,1,290000.0,2009,190000.0,0,10,1,0,3,1,0,1.6,102.0
2,2,1,1300000.0,2018,58000.0,0,11,2,0,1,1,0,1.8,180.0
2,2,1,255000.0,2013,221767.0,0,7,1,0,3,1,0,1.4,80.0
2,2,1,340000.0,2011,143000.0,0,1,0,0,3,0,0,1.8,152.0
2,2,1,1130000.0,2019,2524.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,1099000.0,2018,32990.0,0,1,2,0,1,1,0,1.4,150.0
2,2,1,724000.0,2016,152255.0,0,11,2,0,1,1,0,1.4,150.0
2,2,1,315000.0,2010,107633.0,0,11,1,0,1,1,0,1.4,75.0
2,2,1,750000.0,2016,68000.0,0,11,1,0,1,1,0,1.6,110.0
2,2,1,869000.0,2016,71023.0,0,14,2,0,1,1,0,1.4,150.0
2,2,1,1700000.0,2018,32000.0,2,2,2,0,2,1,0,1.8,180.0
2,2,1,880000.0,2016,103000.0,0,1,2,0,1,1,0,1.8,180.0
2,2,1,1024004.0,2016,89000.0,0,1,2,0,3,1,1,2.0,150.0
2,2,1,610000.0,2012,114444.0,0,14,0,0,2,1,0,1.8,152.0
2,2,1,860000.0,2018,38316.0,0,1,1,0,2,1,0,1.6,110.0
2,2,1,395000.0,2015,280000.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,429000.0,2009,123000.0,0,11,2,0,3,1,0,1.4,122.0
2,2,1,460000.0,2012,115000.0,0,11,1,0,3,1,0,1.8,152.0
2,2,1,386000.0,2012,73724.0,0,1,0,0,3,1,0,1.6,102.0
2,2,1,439000.0,2009,112000.0,0,9,1,0,3,1,0,1.8,152.0
2,2,1,450000.0,2017,336650.0,0,3,1,0,1,1,0,1.6,110.0
2,2,1,695000.0,2017,74881.0,0,14,0,0,1,1,0,1.6,110.0
2,2,1,815000.0,2018,131000.0,0,1,0,0,2,1,0,1.6,110.0
2,2,1,605000.0,2013,86500.0,0,11,2,0,2,1,0,1.4,140.0
2,2,1,500000.0,2015,97000.0,0,1,2,0,2,1,0,1.8,180.0
2,2,1,530000.0,2014,163000.0,0,11,2,0,3,1,0,1.8,180.0
2,2,1,230000.0,2004,277000.0,0,14,1,0,3,1,0,1.6,102.0
2,2,1,525000.0,2011,105000.0,0,1,0,0,3,1,0,1.8,152.0
2,2,1,700000.0,2010,166772.0,2,2,2,1,1,1,1,2.0,140.0
2,2,1,410000.0,2010,186720.0,0,11,0,0,3,1,0,1.6,102.0
2,2,1,595000.0,2014,173000.0,0,1,0,0,2,1,0,1.6,110.0
2,2,1,285000.0,2008,150314.0,0,14,1,0,3,1,0,1.6,102.0
2,2,1,410000.0,2012,156000.0,0,1,1,0,3,0,0,1.8,152.0
2,2,1,199000.0,2006,271913.0,0,12,1,0,2,1,0,1.4,75.0
2,2,1,499000.0,2011,89211.0,2,11,2,0,3,1,0,1.8,152.0
2,2,1,470000.0,2013,175047.0,0,1,2,0,2,0,0,1.4,140.0
2,2,1,385000.0,2011,146421.0,0,14,2,0,1,1,0,1.4,122.0
2,2,1,1449000.0,2019,24000.0,0,1,2,0,1,1,0,1.8,180.0
2,2,1,725000.0,2017,84255.0,0,14,0,0,1,1,0,1.6,110.0
2,2,1,305000.0,2006,272418.0,2,11,1,1,2,1,0,1.8,150.0
2,2,1,1000000.0,2018,78000.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,530000.0,2012,125000.0,0,1,0,0,3,1,0,1.8,152.0
2,2,1,455000.0,2011,132000.0,0,11,1,0,3,1,0,1.6,102.0
2,2,1,419000.0,2011,119000.0,0,0,0,0,2,1,0,1.6,102.0
2,2,1,145000.0,2002,271500.0,0,4,1,0,3,1,0,1.8,150.0
2,2,1,260000.0,2005,145000.0,0,14,1,0,3,1,0,1.6,102.0
2,2,1,1180000.0,2018,29300.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,1450000.0,2017,75000.0,0,11,2,1,2,1,0,1.8,180.0
2,2,1,948000.0,2017,47417.0,0,1,2,0,1,1,0,1.4,150.0
2,2,1,754000.0,2018,189215.0,0,3,0,0,1,1,0,1.6,110.0
2,2,1,1350000.0,2018,50000.0,0,14,2,0,1,1,0,1.4,150.0
2,2,1,335000.0,2007,190000.0,0,14,0,0,3,1,0,2.0,150.0
2,2,1,589000.0,2013,97000.0,0,10,2,0,2,1,0,1.8,180.0
2,2,1,980000.0,2018,34000.0,0,10,0,0,1,1,0,1.6,110.0
2,2,1,889000.0,2016,59432.0,0,11,2,0,1,1,0,1.8,180.0
2,2,1,430000.0,2010,207590.0,0,10,0,0,1,1,0,1.6,102.0
2,2,1,838000.0,2015,85852.0,2,1,2,0,1,1,0,1.4,140.0
2,2,1,605000.0,2013,88243.0,0,3,0,0,2,1,0,1.8,152.0
2,2,1,1229000.0,2018,33000.0,0,10,0,0,1,1,0,1.6,110.0
2,2,1,930000.0,2016,97000.0,0,14,2,0,1,1,0,1.8,180.0
2,2,1,439000.0,2010,103000.0,0,10,2,0,1,1,0,1.4,122.0
2,2,1,680000.0,2016,159280.0,0,3,0,0,2,1,0,1.6,110.0
2,2,1,677000.0,2014,157000.0,0,6,2,0,2,1,0,1.8,180.0
2,2,1,492000.0,2010,109273.0,0,13,0,0,2,1,0,1.6,102.0
2,2,1,949000.0,2017,27919.0,0,11,1,0,1,1,0,1.4,150.0
2,2,1,1130000.0,2017,40000.0,0,14,0,0,1,1,0,1.6,110.0
2,2,1,1275000.0,2017,17200.0,0,6,2,0,2,1,0,1.8,180.0
2,2,1,290000.0,2009,103000.0,0,14,1,0,2,1,0,1.4,75.0
2,2,1,620000.0,2011,174000.0,2,14,1,1,1,1,0,1.8,152.0
2,2,1,1490000.0,2017,72000.0,0,1,2,1,1,1,0,1.8,180.0
2,2,1,495000.0,2012,93884.0,0,10,1,0,1,1,0,1.6,102.0
2,2,1,1055000.0,2019,47623.0,0,11,0,0,2,1,0,1.6,110.0
2,2,1,679000.0,2014,121585.0,0,6,2,0,1,1,0,1.4,140.0
2,2,1,395000.0,2008,164130.0,0,14,1,0,1,1,0,1.8,150.0
2,2,1,655000.0,2014,92000.0,0,11,1,0,1,1,0,1.4,140.0
2,2,1,459000.0,2012,86450.0,0,1,0,0,1,1,0,1.8,152.0
2,2,1,479000.0,2011,105000.0,0,1,2,0,3,1,0,1.8,152.0
2,2,1,400000.0,2010,92000.0,0,11,2,0,2,1,0,1.4,122.0
2,2,1,685000.0,2015,96000.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,425000.0,2010,162600.0,0,14,1,0,2,1,0,1.8,152.0
2,2,1,530000.0,2011,145963.0,0,11,2,0,1,1,0,1.8,152.0
2,2,1,539000.0,2012,123644.0,0,14,0,0,2,1,0,1.8,152.0
2,2,1,635000.0,2014,128554.0,0,6,1,0,1,1,0,1.4,140.0
2,2,1,240000.0,2004,150000.0,0,10,1,0,2,1,0,1.6,75.0
2,2,1,595000.0,2011,79000.0,2,11,1,1,2,1,0,1.8,152.0
2,2,1,480000.0,2013,126000.0,0,6,2,0,1,1,0,1.2,105.0
2,2,1,965000.0,2017,52794.0,0,1,2,0,1,1,0,1.4,150.0
2,2,1,770000.0,2015,130000.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,975000.0,2017,72019.0,0,1,2,0,1,1,0,1.4,150.0
2,2,1,1049000.0,2017,54362.0,0,1,2,0,1,1,0,1.4,150.0
2,2,1,569000.0,2013,105000.0,0,1,2,0,3,1,0,1.8,180.0
2,2,1,871000.0,2018,84030.0,0,1,2,0,1,1,0,1.4,150.0
2,2,1,379000.0,2008,174060.0,0,11,1,0,1,1,0,1.8,150.0
2,2,1,560000.0,2012,109000.0,0,10,0,0,1,1,0,1.8,152.0
2,2,1,755000.0,2016,62998.0,0,10,2,0,1,1,0,1.4,150.0
2,2,1,1200000.0,2018,44000.0,0,14,1,0,2,1,0,1.8,180.0
2,2,1,349999.0,2011,321000.0,0,10,2,0,2,1,0,1.8,152.0
2,2,1,460000.0,2012,216000.0,0,1,2,0,2,1,0,1.4,122.0
2,2,1,480000.0,2007,62000.0,0,10,1,0,1,1,0,1.6,115.0
2,2,1,695000.0,2014,94690.0,0,1,2,0,2,1,0,1.4,140.0
2,2,1,270000.0,2010,370000.0,0,0,1,0,1,1,0,1.6,102.0
2,2,1,679000.0,2015,95000.0,0,1,2,0,2,1,0,1.4,150.0
2,2,1,895000.0,2016,72820.0,0,6,0,0,1,1,0,1.6,110.0
2,2,1,690000.0,2014,133000.0,0,12,2,0,2,1,0,1.8,180.0
2,2,1,539000.0,2012,110000.0,0,1,0,0,3,1,0,1.8,152.0
2,2,1,399000.0,2008,166800.0,2,11,1,0,2,1,0,1.6,102.0
2,2,1,525000.0,2011,118526.0,2,11,0,0,3,1,0,1.8,152.0
2,2,1,950000.0,2016,36913.0,0,0,2,0,1,1,0,1.4,150.0
2,2,1,692000.0,2017,84000.0,0,14,0,0,1,1,0,1.6,110.0
2,2,1,320000.0,2007,300000.0,0,12,1,0,1,1,0,1.4,75.0
2,2,1,409000.0,2008,101000.0,0,10,2,0,3,1,0,1.8,160.0
2,2,1,690000.0,2014,92000.0,0,12,2,0,2,1,0,1.4,140.0
2,2,1,529000.0,2013,97000.0,0,1,0,0,2,1,0,1.8,152.0
2,2,1,950000.0,2012,119000.0,2,11,1,1,2,1,0,1.8,152.0
2,2,1,580000.0,2012,120000.0,0,12,0,0,2,1,0,1.8,152.0
2,2,1,625000.0,2013,90000.0,0,6,1,0,2,1,0,1.4,140.0
2,2,1,877011.0,2017,115781.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,479000.0,2009,256853.0,2,12,1,0,3,1,1,1.6,105.0
2,2,1,1299999.0,2017,63000.0,0,12,2,0,1,1,0,1.8,180.0
2,2,1,1607000.0,2019,11680.0,0,0,2,0,1,1,0,1.8,180.0
2,2,1,869000.0,2016,61000.0,0,1,2,0,1,1,0,1.8,180.0
2,2,1,1149000.0,2017,80800.0,0,11,1,0,1,1,0,1.8,180.0
2,2,1,719000.0,2013,205147.0,0,14,2,0,2,1,0,1.8,180.0
2,2,1,986000.0,2016,100765.0,0,1,2,0,1,1,0,1.8,180.0
2,2,1,529000.0,2013,133824.0,2,7,2,0,2,1,0,1.2,105.0
2,2,1,499000.0,2011,112000.0,0,11,2,0,1,1,0,1.8,152.0
2,2,1,639000.0,2013,91000.0,0,14,2,0,2,1,0,1.8,180.0
2,2,1,437000.0,2012,228520.0,0,11,0,0,1,1,0,1.8,152.0
2,2,1,697000.0,2015,73250.0,0,7,1,0,1,1,0,1.6,110.0
2,2,1,395000.0,2009,176243.0,0,11,2,0,3,1,0,1.8,152.0
2,2,1,1095000.0,2018,25640.0,0,10,0,0,1,1,0,1.6,110.0
2,2,1,1095000.0,2018,20894.0,0,10,0,0,1,1,0,1.6,110.0
2,2,1,305000.0,2008,199243.0,2,4,1,0,2,1,0,1.6,102.0
2,2,1,435000.0,2011,214000.0,0,10,1,0,2,1,0,1.4,80.0
2,2,1,1500000.0,2016,125000.0,0,14,2,1,1,1,0,1.8,180.0
2,2,1,377000.0,2008,240240.0,0,11,1,0,2,1,0,1.8,150.0
2,2,1,435000.0,2010,132000.0,0,10,2,0,2,1,0,1.8,152.0
2,2,1,529000.0,2013,73000.0,0,1,0,0,1,1,0,1.8,152.0
2,2,1,670000.0,2013,124532.0,0,6,2,0,1,1,0,1.8,180.0
2,2,1,1199000.0,2018,41830.0,0,11,0,0,1,1,0,1.6,110.0
2,2,1,425000.0,2011,165000.0,0,10,2,0,2,1,0,1.4,122.0
2,2,1,630000.0,2012,118000.0,0,14,0,0,3,1,0,1.6,102.0
2,2,1,489000.0,2012,103000.0,0,0,1,0,1,1,0,1.4,122.0
2,2,1,569807.0,2013,167000.0,0,14,0,0,2,1,0,1.8,152.0
2,2,1,687000.0,2015,118000.0,2,7,0,0,1,1,0,1.6,110.0
2,2,1,399000.0,2008,219242.0,0,11,1,0,1,1,0,1.6,102.0
2,2,1,630800.0,2013,153879.0,0,10,2,0,1,1,0,1.8,180.0
2,2,1,1400000.0,2015,82300.0,2,12,2,1,2,1,0,1.8,180.0
2,2,1,1370000.0,2018,125328.0,0,10,2,0,3,1,0,1.8,180.0
2,2,1,820000.0,2018,140000.0,0,1,0,0,1,1,0,1.6,110.0
2,2,1,315000.0,2008,200315.0,0,10,1,0,2,1,0,1.4,75.0
2,2,1,430000.0,2009,160000.0,0,10,2,0,2,1,0,1.4,122.0
2,2,1,745000.0,2013,90000.0,0,14,2,0,1,1,0,1.4,140.0
2,2,1,730000.0,2012,56000.0,0,1,0,0,1,1,0,1.8,152.0
2,2,1,479000.0,2011,167774.0,0,1,2,0,3,1,0,1.8,152.0
2,2,1,480000.0,2011,150157.0,0,11,2,0,2,1,0,1.8,152.0
2,2,1,635000.0,2012,135553.0,0,1,2,0,1,1,0,1.4,122.0
2,2,1,210000.0,2000,190000.0,0,10,1,0,2,1,0,1.8,150.0
2,2,1,525000.0,2012,89488.0,0,1,1,0,2,1,0,1.4,122.0
2,2,1,285000.0,2011,357861.0,0,11,1,0,1,1,0,1.4,122.0
2,2,1,1499000.0,2018,39700.0,0,0,2,0,1,1,0,1.8,180.0
2,2,1,330000.0,2010,241150.0,0,7,1,0,1,1,0,1.6,102.0
2,2,1,560000.0,2014,166000.0,0,14,1,0,1,1,0,1.2,105.0
2,2,1,632000.0,2011,147202.0,2,0,1,1,3,1,0,1.8,152.0
2,2,1,843000.0,2016,52519.0,0,10,2,0,1,1,0,1.4,150.0
2,2,1,677000.0,2013,72871.0,0,11,2,0,1,1,0,1.2,105.0
2,2,1,1195000.0,2017,91560.0,0,1,1,0,1,1,0,1.8,180.0
2,2,1,365000.0,2008,199500.0,0,10,1,0,3,1,0,1.6,102.0
2,2,1,969000.0,2017,66362.0,0,7,0,0,1,1,0,1.6,110.0
2,2,1,1179000.0,2018,59398.0,0,7,2,0,1,1,0,1.4,150.0
2,2,1,635000.0,2014,78400.0,0,11,2,0,1,1,0,1.2,105.0
2,2,1,1479000.0,2018,12054.0,0,14,2,0,2,1,0,1.8,180.0
2,2,1,455000.0,2011,95064.0,2,11,2,0,2,1,0,1.4,122.0
2,2,1,1349000.0,2018,16850.0,0,12,2,0,1,1,0,1.4,150.0
2,2,1,227000.0,2006,293307.0,0,12,1,0,2,1,0,1.4,75.0
2,2,1,485000.0,2011,167519.0,0,14,2,0,2,1,0,1.8,152.0
2,2,1,399000.0,2009,190000.0,0,11,1,0,3,1,0,1.6,102.0
2,2,1,854000.0,2016,67250.0,0,1,2,0,2,1,0,1.8,180.0
2,2,1,255000.0,2008,240000.0,0,11,1,0,2,1,0,1.6,102.0
2,2,1,680000.0,2015,93000.0,0,11,1,0,2,1,0,1.4,140.0
