city,brand,model,price,year,mileage,body_type,colour,annual_car_tax,transmission,drive,hand_drive,owners_num,doc_unique,engine_type,volume,horsepower
sankt-peterburg,skoda,octavia,409000.0,2012,145738.0,лифтбек,бежевый,4270.0,роботизированная,передний,Левый,2,Оригинал,Бензин,1.4,122.0
sankt-peterburg,skoda,octavia,1199999.0,2018,50000.0,лифтбек,серый,5250.0,роботизированная,передний,Левый,1,Оригинал,Бензин,1.4,150.0
moskva,kia,rio,620000.0,2017,28000.0,седан,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,470000.0,2012,41502.0,седан,серебристый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,650000.0,2017,30000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,580000.0,2017,36000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,380000.0,2014,89000.0,седан,серебристый,2675.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
moskva,kia,rio,480000.0,2015,78000.0,седан,коричневый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,150000.0,2002,122000.0,седан,бежевый,980.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,98.0
moskva,kia,rio,420000.0,2012,125000.0,седан,красный,3638.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
moskva,kia,rio,600000.0,2016,56400.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,450000.0,2016,85000.0,седан,серый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,770000.0,2018,90000.0,седан,белый,1200.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,529000.0,2012,90678.0,седан,белый,3690.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,645000.0,2016,135000.0,седан,белый,3456.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,444000.0,2015,74000.0,седан,серебристый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,535000.0,2015,64875.0,седан,коричневый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,615000.0,2016,64800.0,седан,коричневый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,680000.0,2018,42000.0,хэтчбек 5 дв.,белый,1200.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,620000.0,2016,140000.0,седан,белый,3456.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,730000.0,2017,69000.0,седан,серебристый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,450000.0,2014,73463.0,хэтчбек 5 дв.,бежевый,3075.0,механическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,450000.0,2014,170000.0,седан,чёрный,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,185000.0,2004,230000.0,седан,серый,970.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,420000.0,2010,92000.0,седан,белый,950.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,420000.0,2013,100000.0,седан,белый,3075.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,430000.0,2013,145000.0,хэтчбек 5 дв.,чёрный,3638.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,620000.0,2016,180000.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,200000.0,2004,184791.0,универсал 5 дв.,серебристый,1116.0,механическая,передний,Левый,2,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,299000.0,2013,268773.0,седан,красный,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,270000.0,2013,150000.0,седан,белый,2675.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
moskva,kia,rio,545000.0,2015,140000.0,седан,чёрный,4182.0,механическая,передний,Левый,2,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,650000.0,2017,74243.0,седан,серебристый,3638.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,629000.0,2017,45000.0,седан,серебристый,3075.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,165000.0,2004,175125.0,седан,фиолетовый,970.0,механическая,передний,Левый,2,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,650000.0,2018,20000.0,седан,белый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,670000.0,2018,127300.0,седан,белый,1000.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,319000.0,2009,118000.0,хэтчбек 5 дв.,жёлтый,1164.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,525000.0,2013,81473.0,хэтчбек 5 дв.,бежевый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,600000.0,2015,38000.0,седан,серый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,445000.0,2013,84000.0,хэтчбек 5 дв.,чёрный,4182.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,752000.0,2018,56800.0,хэтчбек 5 дв.,белый,1200.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,460000.0,2015,165000.0,седан,серый,3638.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,445000.0,2013,83000.0,седан,серый,2247.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,720000.0,2016,47345.0,седан,серебристый,4182.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,450000.0,2012,148000.0,седан,жёлтый,4182.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,530000.0,2013,160000.0,седан,бежевый,4182.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,420000.0,2014,100000.0,хэтчбек 5 дв.,бежевый,3075.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,520000.0,2017,173000.0,седан,жёлтый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,335000.0,2014,340000.0,седан,жёлтый,2675.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,780000.0,2018,31000.0,хэтчбек 5 дв.,чёрный,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,875000.0,2018,58000.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,460000.0,2012,120000.0,седан,серый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,379000.0,2013,154755.0,седан,бежевый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,420000.0,2015,195000.0,седан,серый,3075.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,545000.0,2016,58000.0,седан,коричневый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,185000.0,2005,239338.0,универсал 5 дв.,бежевый,970.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,800000.0,2019,7000.0,седан,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,370000.0,2014,105000.0,седан,серебристый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,299000.0,2011,50000.0,седан,чёрный,1140.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,550000.0,2017,40000.0,седан,чёрный,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,389000.0,2014,76000.0,седан,чёрный,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,269000.0,2009,108000.0,хэтчбек 5 дв.,чёрный,1164.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,635000.0,2016,35000.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,495000.0,2014,78142.0,седан,белый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,500000.0,2017,83000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,600000.0,2015,90000.0,седан,серый,3638.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,734000.0,2017,89000.0,седан,серебристый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,620000.0,2017,130000.0,седан,белый,4182.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,619000.0,2015,104000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,615000.0,2015,146006.0,седан,голубой,2583.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,390000.0,2012,88913.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,470000.0,2014,22000.0,седан,белый,3075.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,739000.0,2018,29692.0,седан,синий,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,470000.0,2015,253000.0,седан,белый,4182.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,535000.0,2014,59500.0,седан,чёрный,2675.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,575000.0,2015,88332.0,седан,красный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,515000.0,2015,64000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,618000.0,2016,41504.0,седан,серебристый,3075.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,310000.0,2013,270000.0,седан,белый,2675.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,540000.0,2018,175987.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Дубликат,Бензин,1.4,100.0
moskva,kia,rio,430000.0,2017,150000.0,седан,белый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,460000.0,2012,117094.0,седан,белый,3075.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,450000.0,2016,67495.0,седан,коричневый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,625000.0,2016,105940.0,седан,белый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,615000.0,2017,58000.0,хэтчбек 5 дв.,серебристый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,445000.0,2011,96000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,950000.0,2019,39000.0,хэтчбек 5 дв.,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,469000.0,2013,131233.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,470000.0,2015,118118.0,хэтчбек 5 дв.,серый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,940000.0,2019,20023.0,седан,коричневый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,790000.0,2017,51090.0,седан,синий,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,542000.0,2017,110000.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,579000.0,2017,84661.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,444000.0,2017,133228.0,седан,белый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,525000.0,2015,116809.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,518000.0,2015,150000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,625000.0,2018,72489.0,седан,белый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,350000.0,2014,109458.0,седан,красный,3075.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,560000.0,2013,130066.0,седан,голубой,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,530000.0,2017,29000.0,седан,белый,2675.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,444000.0,2017,125000.0,седан,белый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,897000.0,2018,31000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,655000.0,2017,62899.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,340000.0,2011,207426.0,седан,оранжевый,1140.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,971000.0,2019,9513.0,хэтчбек 5 дв.,красный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,345000.0,2010,115200.0,хэтчбек 5 дв.,красный,1164.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,607500.0,2017,86350.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,775000.0,2018,40639.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,465000.0,2012,136000.0,седан,голубой,4182.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,337500.0,2010,118000.0,хэтчбек 5 дв.,бежевый,1140.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,289900.0,2010,158000.0,седан,красный,1140.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,95.0
moskva,kia,rio,655000.0,2016,97804.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,417500.0,2012,190000.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,520000.0,2015,70000.0,хэтчбек 5 дв.,коричневый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,210000.0,2004,156000.0,универсал 5 дв.,зелёный,1164.0,механическая,передний,Левый,2,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,770000.0,2018,45810.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,455000.0,2016,37000.0,седан,серый,2675.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,700000.0,2016,101142.0,седан,коричневый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,195000.0,2004,216776.0,универсал 5 дв.,серый,1164.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,417500.0,2013,193000.0,седан,серый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,450000.0,2016,171000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,475000.0,2017,160000.0,седан,жёлтый,1200.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,580000.0,2015,59000.0,седан,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,420000.0,2012,152000.0,седан,синий,3638.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,510000.0,2014,167475.0,седан,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,518000.0,2014,111000.0,хэтчбек 5 дв.,серый,2675.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,499000.0,2012,92000.0,седан,серебристый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,420000.0,2015,164000.0,седан,белый,2675.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
moskva,kia,rio,485000.0,2013,237340.0,седан,серебристый,4182.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,645000.0,2017,39276.0,хэтчбек 5 дв.,серебристый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,740000.0,2015,31.0,седан,серебристый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,455555.0,2017,144000.0,седан,белый,2675.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,765000.0,2018,31000.0,седан,синий,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,579000.0,2017,125000.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,645000.0,2015,97145.0,седан,чёрный,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,430000.0,2016,112000.0,хэтчбек 5 дв.,синий,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,920000.0,2019,13187.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,415000.0,2014,218585.0,седан,серый,3638.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,265000.0,2003,82907.0,седан,серый,1176.0,механическая,передний,Левый,1,Оригинал,Бензин,1.5,98.0
moskva,kia,rio,505000.0,2015,83000.0,хэтчбек 5 дв.,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,449000.0,2012,88000.0,седан,белый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,475000.0,2015,150000.0,седан,красный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,420000.0,2011,181000.0,седан,серый,3638.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,535000.0,2017,99000.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,490000.0,2014,114000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,765000.0,2018,55885.0,хэтчбек 5 дв.,бежевый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,350000.0,2012,210000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,325000.0,2009,257598.0,седан,серый,1164.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,675000.0,2015,66597.0,хэтчбек 5 дв.,коричневый,3075.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,599000.0,2017,109512.0,седан,белый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,570000.0,2016,77125.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,580000.0,2016,92000.0,седан,серебристый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,425000.0,2012,83000.0,седан,белый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,495000.0,2013,83676.0,хэтчбек 5 дв.,чёрный,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,495000.0,2014,104000.0,хэтчбек 5 дв.,серебристый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,895000.0,2017,45000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,435000.0,2013,95582.0,хэтчбек 5 дв.,чёрный,3638.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,475000.0,2011,100000.0,седан,синий,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,1060000.0,2019,6200.0,хэтчбек 5 дв.,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,587000.0,2015,37584.0,седан,серый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,555000.0,2014,138000.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,392000.0,2015,380000.0,седан,серый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,375000.0,2010,89000.0,седан,серебристый,1140.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,759000.0,2016,16823.0,хэтчбек 5 дв.,серебристый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,695000.0,2017,65406.0,седан,чёрный,4182.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,499000.0,2016,92000.0,седан,чёрный,3075.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,720000.0,2016,98500.0,седан,чёрный,4182.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,940000.0,2019,6190.0,седан,синий,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,380000.0,2013,106000.0,седан,бежевый,3075.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,510000.0,2013,122000.0,седан,белый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,210000.0,2006,361480.0,седан,красный,1164.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,478000.0,2015,224500.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,1065000.0,2020,60.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,676000.0,2017,60000.0,хэтчбек 5 дв.,синий,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,698000.0,2018,60000.0,хэтчбек 5 дв.,синий,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,450000.0,2012,66543.0,хэтчбек 5 дв.,зелёный,2675.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,590000.0,2016,77000.0,седан,коричневый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,399000.0,2016,140731.0,седан,белый,3638.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,560000.0,2017,75817.0,хэтчбек 5 дв.,коричневый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,445000.0,2011,43700.0,седан,голубой,4182.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,657000.0,2016,74989.0,хэтчбек 5 дв.,коричневый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,390000.0,2011,102000.0,хэтчбек 5 дв.,чёрный,1140.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,190000.0,2004,190000.0,универсал 5 дв.,серебристый,1164.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,710000.0,2018,16627.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,799000.0,2019,1000.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,534000.0,2017,150918.0,седан,белый,1200.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,848750.0,2017,56302.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,579900.0,2016,64000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,495000.0,2015,145000.0,хэтчбек 5 дв.,коричневый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,920000.0,2018,47000.0,хэтчбек 5 дв.,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,429000.0,2014,93000.0,седан,серый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,569000.0,2017,68000.0,хэтчбек 5 дв.,красный,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,545000.0,2013,90500.0,седан,серый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,430000.0,2016,64000.0,хэтчбек 5 дв.,белый,2675.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
moskva,kia,rio,630000.0,2016,55000.0,хэтчбек 5 дв.,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,410000.0,2013,161000.0,седан,белый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
